Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 444: loss 0.7121, time 145.02ms, mfu 0.93%
iter 445: loss 0.7244, time 136.71ms, mfu 0.93%
iter 446: loss 0.7130, time 137.95ms, mfu 0.93%
iter 447: loss 0.7087, time 142.62ms, mfu 0.93%
iter 448: loss 0.6945, time 139.93ms, mfu 0.93%
iter 449: loss 0.7244, time 139.01ms, mfu 0.93%
iter 450: loss 0.6976, time 145.88ms, mfu 0.93%
iter 451: loss 0.8089, time 146.57ms, mfu 0.92%
iter 452: loss 0.7729, time 139.21ms, mfu 0.92%
iter 453: loss 0.7063, time 138.42ms, mfu 0.93%
iter 454: loss 0.8082, time 139.08ms, mfu 0.93%
iter 455: loss 0.7575, time 146.98ms, mfu 0.92%
iter 456: loss 0.7220, time 143.92ms, mfu 0.92%
iter 457: loss 0.7188, time 143.61ms, mfu 0.92%
iter 458: loss 0.6951, time 138.75ms, mfu 0.92%
iter 459: loss 0.7051, time 143.52ms, mfu 0.92%
iter 460: loss 0.6829, time 142.91ms, mfu 0.92%
iter 461: loss 0.6831, time 141.13ms, mfu 0.92%
iter 462: loss 0.6785, time 147.25ms, mfu 0.92%
iter 463: loss 0.6859, time 136.66ms, mfu 0.92%
iter 464: loss 0.7090, time 139.88ms, mfu 0.92%
iter 465: loss 0.6931, time 138.76ms, mfu 0.92%
iter 466: loss 0.6754, time 139.28ms, mfu 0.92%
iter 467: loss 0.6857, time 141.03ms, mfu 0.92%
iter 468: loss 0.6673, time 149.51ms, mfu 0.92%
iter 469: loss 0.6768, time 141.62ms, mfu 0.92%
iter 470: loss 0.6893, time 135.71ms, mfu 0.92%
iter 471: loss 0.6971, time 140.70ms, mfu 0.92%
iter 472: loss 0.6711, time 140.05ms, mfu 0.92%
iter 473: loss 0.6828, time 146.10ms, mfu 0.92%
iter 474: loss 0.6834, time 138.90ms, mfu 0.92%
iter 475: loss 0.6739, time 147.28ms, mfu 0.92%
iter 476: loss 0.6717, time 134.29ms, mfu 0.92%
iter 477: loss 0.6710, time 133.66ms, mfu 0.93%
iter 478: loss 0.6705, time 140.46ms, mfu 0.93%
iter 479: loss 0.6847, time 141.92ms, mfu 0.93%
iter 480: loss 0.6714, time 138.73ms, mfu 0.93%
iter 481: loss 0.6594, time 136.08ms, mfu 0.93%
iter 482: loss 0.6713, time 141.45ms, mfu 0.93%
iter 483: loss 0.6923, time 130.97ms, mfu 0.94%
iter 484: loss 0.6620, time 149.64ms, mfu 0.93%
iter 485: loss 0.6650, time 142.60ms, mfu 0.93%
iter 486: loss 0.6841, time 140.03ms, mfu 0.93%
iter 487: loss 0.6801, time 141.36ms, mfu 0.93%
iter 488: loss 0.6757, time 145.30ms, mfu 0.92%
iter 489: loss 0.6650, time 137.37ms, mfu 0.93%
iter 490: loss 0.7448, time 140.59ms, mfu 0.93%
iter 491: loss 0.7341, time 143.12ms, mfu 0.93%
iter 492: loss 0.6820, time 143.69ms, mfu 0.92%
iter 493: loss 0.6623, time 146.28ms, mfu 0.92%
iter 494: loss 0.6930, time 145.47ms, mfu 0.92%
iter 495: loss 0.6879, time 142.03ms, mfu 0.92%
iter 496: loss 0.6598, time 151.99ms, mfu 0.91%
iter 497: loss 0.6644, time 148.38ms, mfu 0.91%
iter 498: loss 0.6688, time 145.49ms, mfu 0.91%
iter 499: loss 0.6725, time 142.23ms, mfu 0.91%
step 500: train loss 0.6598, val loss 0.6660
saving checkpoint to out-addition-cot
iter 500: loss 0.6614, time 2798.43ms, mfu 0.82%
iter 501: loss 0.6738, time 128.05ms, mfu 0.84%
iter 502: loss 0.6675, time 119.21ms, mfu 0.87%
iter 503: loss 0.6442, time 124.81ms, mfu 0.88%
iter 504: loss 0.6481, time 127.97ms, mfu 0.90%
iter 505: loss 0.6409, time 122.89ms, mfu 0.91%
iter 506: loss 0.6534, time 125.47ms, mfu 0.93%
iter 507: loss 0.6628, time 130.56ms, mfu 0.93%
iter 508: loss 0.6473, time 137.39ms, mfu 0.93%
iter 509: loss 0.6518, time 137.27ms, mfu 0.94%
iter 510: loss 0.6658, time 152.14ms, mfu 0.93%
iter 511: loss 0.6634, time 145.89ms, mfu 0.92%
iter 512: loss 0.6656, time 154.73ms, mfu 0.92%
iter 513: loss 0.6626, time 143.67ms, mfu 0.92%
iter 514: loss 0.6463, time 160.35ms, mfu 0.91%
iter 515: loss 0.6617, time 147.49ms, mfu 0.90%
iter 516: loss 0.6544, time 148.55ms, mfu 0.90%
iter 517: loss 0.6675, time 154.45ms, mfu 0.89%
iter 518: loss 0.6334, time 145.95ms, mfu 0.89%
iter 519: loss 0.6536, time 147.87ms, mfu 0.89%
iter 520: loss 0.6377, time 154.99ms, mfu 0.89%
iter 521: loss 0.6697, time 141.79ms, mfu 0.89%
iter 522: loss 0.6565, time 153.38ms, mfu 0.89%
iter 523: loss 0.6756, time 142.57ms, mfu 0.89%
iter 524: loss 0.6652, time 148.72ms, mfu 0.89%
iter 525: loss 0.6670, time 148.96ms, mfu 0.89%
iter 526: loss 0.6670, time 147.84ms, mfu 0.89%
iter 527: loss 0.6494, time 147.53ms, mfu 0.89%
iter 528: loss 0.6622, time 141.68ms, mfu 0.89%
iter 529: loss 0.6636, time 143.19ms, mfu 0.89%
iter 530: loss 0.6754, time 149.13ms, mfu 0.89%
iter 531: loss 0.6678, time 148.30ms, mfu 0.89%
iter 532: loss 0.6354, time 143.92ms, mfu 0.89%
iter 533: loss 0.6517, time 148.60ms, mfu 0.89%
iter 534: loss 0.6735, time 138.85ms, mfu 0.89%
iter 535: loss 0.6860, time 147.23ms, mfu 0.89%
iter 536: loss 0.6584, time 136.21ms, mfu 0.90%
iter 537: loss 0.6642, time 150.86ms, mfu 0.90%
iter 538: loss 0.6477, time 149.41ms, mfu 0.89%
iter 539: loss 0.6514, time 139.78ms, mfu 0.90%
iter 540: loss 0.6482, time 146.06ms, mfu 0.90%
iter 541: loss 0.6459, time 137.59ms, mfu 0.90%
iter 542: loss 0.6418, time 140.73ms, mfu 0.90%
iter 543: loss 0.6375, time 152.75ms, mfu 0.90%
iter 544: loss 0.6334, time 130.95ms, mfu 0.91%
iter 545: loss 0.6390, time 152.06ms, mfu 0.90%
iter 546: loss 0.6283, time 140.09ms, mfu 0.91%
iter 547: loss 0.6418, time 140.68ms, mfu 0.91%
iter 548: loss 0.6402, time 149.75ms, mfu 0.90%
iter 549: loss 0.6384, time 144.18ms, mfu 0.90%
iter 550: loss 0.6327, time 147.14ms, mfu 0.90%
iter 551: loss 0.6442, time 148.10ms, mfu 0.90%
iter 552: loss 0.6355, time 145.25ms, mfu 0.90%
iter 553: loss 0.6517, time 144.33ms, mfu 0.90%
iter 554: loss 0.6270, time 147.04ms, mfu 0.90%
iter 555: loss 0.6483, time 140.61ms, mfu 0.90%
iter 556: loss 0.6317, time 135.77ms, mfu 0.91%
iter 557: loss 0.6464, time 153.19ms, mfu 0.90%
iter 558: loss 0.6375, time 137.37ms, mfu 0.91%
iter 559: loss 0.6426, time 140.42ms, mfu 0.91%
iter 560: loss 0.6360, time 141.70ms, mfu 0.91%
iter 561: loss 0.6335, time 143.01ms, mfu 0.91%
iter 562: loss 0.6343, time 137.47ms, mfu 0.91%
iter 563: loss 0.6303, time 139.42ms, mfu 0.92%
iter 564: loss 0.6401, time 130.33ms, mfu 0.92%
iter 565: loss 0.6262, time 151.61ms, mfu 0.92%
iter 566: loss 0.6275, time 141.78ms, mfu 0.92%
iter 567: loss 0.6514, time 139.27ms, mfu 0.92%
iter 568: loss 0.6439, time 143.01ms, mfu 0.92%
iter 569: loss 0.6347, time 139.29ms, mfu 0.92%
iter 570: loss 0.6440, time 137.34ms, mfu 0.92%
iter 571: loss 0.6449, time 139.21ms, mfu 0.92%
iter 572: loss 0.6277, time 142.92ms, mfu 0.92%
iter 573: loss 0.6350, time 139.91ms, mfu 0.92%
iter 574: loss 0.6256, time 144.50ms, mfu 0.92%
iter 575: loss 0.6383, time 138.25ms, mfu 0.92%
iter 576: loss 0.6366, time 142.24ms, mfu 0.92%
iter 577: loss 0.6394, time 140.30ms, mfu 0.92%
iter 578: loss 0.6375, time 137.65ms, mfu 0.93%
iter 579: loss 0.6368, time 152.51ms, mfu 0.92%
iter 580: loss 0.6286, time 139.12ms, mfu 0.92%
iter 581: loss 0.6308, time 136.31ms, mfu 0.92%
iter 582: loss 0.6261, time 153.50ms, mfu 0.92%
iter 583: loss 0.6267, time 153.31ms, mfu 0.91%
iter 584: loss 0.6448, time 142.49ms, mfu 0.91%
iter 585: loss 0.6367, time 143.58ms, mfu 0.91%
iter 586: loss 0.6438, time 151.91ms, mfu 0.90%
iter 587: loss 0.6364, time 148.75ms, mfu 0.90%
iter 588: loss 0.6486, time 158.10ms, mfu 0.89%
iter 589: loss 0.6516, time 146.47ms, mfu 0.89%
iter 590: loss 0.6357, time 152.77ms, mfu 0.89%
iter 591: loss 0.6447, time 147.51ms, mfu 0.89%
iter 592: loss 0.6384, time 147.66ms, mfu 0.89%
iter 593: loss 0.6294, time 149.19ms, mfu 0.89%
iter 594: loss 0.6403, time 133.23ms, mfu 0.90%
iter 595: loss 0.6299, time 154.18ms, mfu 0.89%
iter 596: loss 0.6234, time 145.65ms, mfu 0.89%
iter 597: loss 0.6356, time 144.35ms, mfu 0.89%
iter 598: loss 0.6264, time 145.21ms, mfu 0.89%
iter 599: loss 0.6206, time 142.38ms, mfu 0.89%
iter 600: loss 0.6139, time 136.07ms, mfu 0.90%
iter 601: loss 0.6468, time 150.11ms, mfu 0.90%
iter 602: loss 0.6583, time 135.88ms, mfu 0.90%
iter 603: loss 0.6312, time 152.25ms, mfu 0.90%
iter 604: loss 0.6356, time 142.54ms, mfu 0.90%
iter 605: loss 0.6468, time 138.79ms, mfu 0.90%
iter 606: loss 0.7024, time 142.73ms, mfu 0.91%
iter 607: loss 0.6421, time 131.86ms, mfu 0.91%
iter 608: loss 0.6341, time 148.07ms, mfu 0.91%
iter 609: loss 0.6291, time 140.87ms, mfu 0.91%
iter 610: loss 0.6429, time 143.00ms, mfu 0.91%
iter 611: loss 0.6420, time 140.25ms, mfu 0.91%
iter 612: loss 0.6669, time 139.65ms, mfu 0.92%
iter 613: loss 0.6645, time 140.48ms, mfu 0.92%
iter 614: loss 0.6397, time 141.97ms, mfu 0.92%
iter 615: loss 0.6574, time 144.44ms, mfu 0.92%
iter 616: loss 0.6389, time 148.33ms, mfu 0.91%
iter 617: loss 0.6635, time 135.40ms, mfu 0.92%
iter 618: loss 0.6581, time 143.47ms, mfu 0.92%
iter 619: loss 0.6419, time 144.80ms, mfu 0.91%
iter 620: loss 0.6338, time 139.51ms, mfu 0.92%
iter 621: loss 0.6369, time 145.74ms, mfu 0.91%
iter 622: loss 0.6280, time 148.86ms, mfu 0.91%
iter 623: loss 0.6331, time 149.35ms, mfu 0.91%
iter 624: loss 0.6338, time 136.91ms, mfu 0.91%
iter 625: loss 0.6265, time 142.89ms, mfu 0.91%
iter 626: loss 0.6164, time 142.49ms, mfu 0.91%
iter 627: loss 0.6161, time 146.42ms, mfu 0.91%
iter 628: loss 0.6294, time 137.80ms, mfu 0.91%
iter 629: loss 0.6107, time 140.07ms, mfu 0.91%
iter 630: loss 0.6198, time 137.18ms, mfu 0.92%
iter 631: loss 0.6274, time 147.68ms, mfu 0.91%
iter 632: loss 0.6375, time 147.72ms, mfu 0.91%
iter 633: loss 0.6201, time 139.98ms, mfu 0.91%
iter 634: loss 0.6287, time 139.40ms, mfu 0.92%
iter 635: loss 0.6439, time 137.65ms, mfu 0.92%
iter 636: loss 0.6175, time 139.15ms, mfu 0.92%
iter 637: loss 0.6215, time 141.32ms, mfu 0.92%
iter 638: loss 0.6313, time 140.02ms, mfu 0.92%
iter 639: loss 0.6243, time 139.90ms, mfu 0.92%
iter 640: loss 0.6180, time 140.29ms, mfu 0.92%
iter 641: loss 0.6299, time 132.10ms, mfu 0.93%
iter 642: loss 0.6311, time 141.72ms, mfu 0.93%
iter 643: loss 0.6205, time 140.38ms, mfu 0.93%
iter 644: loss 0.6352, time 138.98ms, mfu 0.93%
iter 645: loss 0.6261, time 140.08ms, mfu 0.93%
iter 646: loss 0.6218, time 137.03ms, mfu 0.93%
iter 647: loss 0.6308, time 136.67ms, mfu 0.93%
iter 648: loss 0.6208, time 141.49ms, mfu 0.93%
iter 649: loss 0.6367, time 136.05ms, mfu 0.93%
iter 650: loss 0.6435, time 136.39ms, mfu 0.94%
iter 651: loss 0.6368, time 140.05ms, mfu 0.94%
iter 652: loss 0.6216, time 139.52ms, mfu 0.94%
iter 653: loss 0.6201, time 134.44ms, mfu 0.94%
iter 654: loss 0.6278, time 133.53ms, mfu 0.94%
iter 655: loss 0.6213, time 142.80ms, mfu 0.94%
iter 656: loss 0.6289, time 138.25ms, mfu 0.94%
iter 657: loss 0.6230, time 138.10ms, mfu 0.94%
iter 658: loss 0.6198, time 157.12ms, mfu 0.93%
iter 659: loss 0.6254, time 139.50ms, mfu 0.93%
iter 660: loss 0.6314, time 145.07ms, mfu 0.93%
iter 661: loss 0.6275, time 145.72ms, mfu 0.92%
iter 662: loss 0.6118, time 144.17ms, mfu 0.92%
iter 663: loss 0.6212, time 143.31ms, mfu 0.92%
iter 664: loss 0.6218, time 146.52ms, mfu 0.92%
iter 665: loss 0.6160, time 140.07ms, mfu 0.92%
iter 666: loss 0.6094, time 141.06ms, mfu 0.92%
iter 667: loss 0.6133, time 141.97ms, mfu 0.92%
iter 668: loss 0.6029, time 137.40ms, mfu 0.92%
iter 669: loss 0.6114, time 148.67ms, mfu 0.92%
iter 670: loss 0.6101, time 138.07ms, mfu 0.92%
iter 671: loss 0.6227, time 136.94ms, mfu 0.92%
iter 672: loss 0.6058, time 140.49ms, mfu 0.92%
iter 673: loss 0.6187, time 132.65ms, mfu 0.93%
iter 674: loss 0.6101, time 148.03ms, mfu 0.92%
iter 675: loss 0.6286, time 134.18ms, mfu 0.93%
iter 676: loss 0.6171, time 146.10ms, mfu 0.93%
iter 677: loss 0.6227, time 140.03ms, mfu 0.93%
iter 678: loss 0.6602, time 139.40ms, mfu 0.93%
iter 679: loss 0.6396, time 133.20ms, mfu 0.93%
iter 680: loss 0.6329, time 142.94ms, mfu 0.93%
iter 681: loss 0.6100, time 134.15ms, mfu 0.93%
iter 682: loss 0.6222, time 144.37ms, mfu 0.93%
iter 683: loss 0.6059, time 134.65ms, mfu 0.93%
iter 684: loss 0.6085, time 140.28ms, mfu 0.93%
iter 685: loss 0.6058, time 129.83ms, mfu 0.94%
iter 686: loss 0.6059, time 143.30ms, mfu 0.94%
iter 687: loss 0.6118, time 137.77ms, mfu 0.94%
iter 688: loss 0.6030, time 134.75ms, mfu 0.94%
iter 689: loss 0.6059, time 141.16ms, mfu 0.94%
iter 690: loss 0.6141, time 150.09ms, mfu 0.93%
iter 691: loss 0.6089, time 134.44ms, mfu 0.94%
iter 692: loss 0.6119, time 142.42ms, mfu 0.93%
iter 693: loss 0.6048, time 136.75ms, mfu 0.94%
iter 694: loss 0.6035, time 138.06ms, mfu 0.94%
iter 695: loss 0.6035, time 150.45ms, mfu 0.93%
iter 696: loss 0.6032, time 141.00ms, mfu 0.93%
iter 697: loss 0.5953, time 134.95ms, mfu 0.93%
iter 698: loss 0.5935, time 148.56ms, mfu 0.93%
iter 699: loss 0.6609, time 145.30ms, mfu 0.92%
iter 700: loss 0.6159, time 142.03ms, mfu 0.92%
iter 701: loss 0.6124, time 141.30ms, mfu 0.92%
iter 702: loss 0.6111, time 135.33ms, mfu 0.93%
iter 703: loss 0.5932, time 140.00ms, mfu 0.93%
iter 704: loss 0.5954, time 147.40ms, mfu 0.92%
iter 705: loss 0.6025, time 142.42ms, mfu 0.92%
iter 706: loss 0.6006, time 140.35ms, mfu 0.92%
iter 707: loss 0.5967, time 139.80ms, mfu 0.92%
iter 708: loss 0.5961, time 143.71ms, mfu 0.92%
iter 709: loss 0.5985, time 137.42ms, mfu 0.92%
iter 710: loss 0.6134, time 132.90ms, mfu 0.93%
iter 711: loss 0.6320, time 138.56ms, mfu 0.93%
iter 712: loss 0.6166, time 150.67ms, mfu 0.92%
iter 713: loss 0.6018, time 139.54ms, mfu 0.93%
iter 714: loss 0.6034, time 136.19ms, mfu 0.93%
iter 715: loss 0.5940, time 138.44ms, mfu 0.93%
iter 716: loss 0.6090, time 139.56ms, mfu 0.93%
iter 717: loss 0.5936, time 140.38ms, mfu 0.93%
iter 718: loss 0.6187, time 138.99ms, mfu 0.93%
iter 719: loss 0.5906, time 141.41ms, mfu 0.93%
iter 720: loss 0.6108, time 137.78ms, mfu 0.93%
iter 721: loss 0.6019, time 136.08ms, mfu 0.93%
iter 722: loss 0.5888, time 134.82ms, mfu 0.94%
iter 723: loss 0.5856, time 139.73ms, mfu 0.94%
iter 724: loss 0.5972, time 139.97ms, mfu 0.94%
iter 725: loss 0.5826, time 137.48ms, mfu 0.94%
iter 726: loss 0.6015, time 137.29ms, mfu 0.94%
iter 727: loss 0.5862, time 139.12ms, mfu 0.94%
iter 728: loss 0.5898, time 146.69ms, mfu 0.93%
iter 729: loss 0.5897, time 127.49ms, mfu 0.94%
iter 730: loss 0.5847, time 129.75ms, mfu 0.95%
iter 731: loss 0.5821, time 178.25ms, mfu 0.93%
iter 732: loss 0.5979, time 148.82ms, mfu 0.92%
iter 733: loss 0.5864, time 153.79ms, mfu 0.91%
iter 734: loss 0.5873, time 158.54ms, mfu 0.90%
iter 735: loss 0.5980, time 164.66ms, mfu 0.89%
iter 736: loss 0.5796, time 177.69ms, mfu 0.88%
iter 737: loss 0.5849, time 173.03ms, mfu 0.86%
iter 738: loss 0.5897, time 188.10ms, mfu 0.85%
iter 739: loss 0.5925, time 172.21ms, mfu 0.84%
iter 740: loss 0.5996, time 118183.17ms, mfu 0.75%
iter 741: loss 0.5940, time 532.02ms, mfu 0.70%
iter 742: loss 0.5882, time 273.33ms, mfu 0.68%
iter 743: loss 0.5896, time 285.83ms, mfu 0.66%
iter 744: loss 0.5923, time 238.13ms, mfu 0.65%
iter 745: loss 0.5936, time 258.36ms, mfu 0.63%
iter 746: loss 0.5812, time 237.65ms, mfu 0.62%
iter 747: loss 0.5944, time 224.17ms, mfu 0.62%
iter 748: loss 0.5971, time 225.19ms, mfu 0.62%
iter 749: loss 0.6045, time 228.61ms, mfu 0.61%
step 750: train loss 0.5990, val loss 0.6029
saving checkpoint to out-addition-cot
iter 750: loss 0.5879, time 4836.88ms, mfu 0.55%
iter 751: loss 0.5929, time 135.14ms, mfu 0.59%
iter 752: loss 0.5925, time 127.19ms, mfu 0.64%
iter 753: loss 0.5868, time 139.89ms, mfu 0.67%
iter 754: loss 0.6004, time 129.40ms, mfu 0.70%
iter 755: loss 0.5984, time 133.55ms, mfu 0.73%
iter 756: loss 0.5893, time 135.07ms, mfu 0.75%
iter 757: loss 0.5894, time 120.61ms, mfu 0.78%
iter 758: loss 0.5942, time 136.58ms, mfu 0.80%
iter 759: loss 0.5892, time 137.99ms, mfu 0.82%
iter 760: loss 0.5879, time 133.74ms, mfu 0.83%
iter 761: loss 0.6042, time 130.93ms, mfu 0.85%
iter 762: loss 0.5835, time 139.74ms, mfu 0.86%
iter 763: loss 0.5901, time 146.26ms, mfu 0.86%
iter 764: loss 0.6033, time 140.56ms, mfu 0.87%
iter 765: loss 0.5859, time 138.94ms, mfu 0.87%
iter 766: loss 0.5996, time 134.95ms, mfu 0.88%
iter 767: loss 0.5809, time 142.97ms, mfu 0.89%
iter 768: loss 0.5897, time 134.34ms, mfu 0.89%
iter 769: loss 0.5950, time 143.84ms, mfu 0.90%
iter 770: loss 0.6143, time 135.16ms, mfu 0.90%
iter 771: loss 0.6059, time 138.87ms, mfu 0.91%
iter 772: loss 0.6094, time 138.32ms, mfu 0.91%
iter 773: loss 0.5916, time 136.26ms, mfu 0.91%
iter 774: loss 0.5832, time 137.18ms, mfu 0.92%
iter 775: loss 0.5923, time 141.38ms, mfu 0.92%
iter 776: loss 0.5947, time 143.11ms, mfu 0.92%
iter 777: loss 0.5954, time 147.41ms, mfu 0.91%
iter 778: loss 0.5862, time 154.41ms, mfu 0.91%
iter 779: loss 0.5745, time 148.90ms, mfu 0.90%
iter 780: loss 0.5948, time 143.68ms, mfu 0.90%
iter 781: loss 0.5937, time 149.44ms, mfu 0.90%
iter 782: loss 0.5866, time 152.42ms, mfu 0.90%
iter 783: loss 0.5778, time 140.60ms, mfu 0.90%
iter 784: loss 0.5871, time 145.26ms, mfu 0.90%
iter 785: loss 0.5855, time 158.37ms, mfu 0.89%
iter 786: loss 0.5950, time 144.44ms, mfu 0.89%
iter 787: loss 0.5799, time 145.73ms, mfu 0.89%
iter 788: loss 0.5744, time 144.45ms, mfu 0.89%
iter 789: loss 0.5998, time 146.49ms, mfu 0.89%
iter 790: loss 0.5766, time 140.12ms, mfu 0.90%
iter 791: loss 0.5843, time 149.74ms, mfu 0.89%
iter 792: loss 0.5823, time 142.67ms, mfu 0.90%
iter 793: loss 0.5857, time 142.89ms, mfu 0.90%
iter 794: loss 0.5813, time 138.19ms, mfu 0.90%
iter 795: loss 0.5765, time 142.33ms, mfu 0.90%
iter 796: loss 0.5857, time 143.75ms, mfu 0.90%
iter 797: loss 0.5841, time 146.02ms, mfu 0.90%
iter 798: loss 0.5766, time 140.43ms, mfu 0.90%
iter 799: loss 0.5772, time 142.72ms, mfu 0.91%
iter 800: loss 0.5872, time 137.61ms, mfu 0.91%
iter 801: loss 0.5844, time 135.09ms, mfu 0.92%
iter 802: loss 0.5703, time 145.97ms, mfu 0.91%
iter 803: loss 0.5687, time 142.10ms, mfu 0.91%
iter 804: loss 0.5733, time 134.66ms, mfu 0.92%
iter 805: loss 0.5627, time 142.33ms, mfu 0.92%
iter 806: loss 0.5785, time 143.18ms, mfu 0.92%
iter 807: loss 0.5785, time 136.48ms, mfu 0.92%
iter 808: loss 0.5704, time 140.70ms, mfu 0.92%
iter 809: loss 0.5627, time 133.08ms, mfu 0.93%
iter 810: loss 0.5707, time 141.98ms, mfu 0.93%
iter 811: loss 0.5629, time 134.09ms, mfu 0.93%
iter 812: loss 0.5625, time 142.75ms, mfu 0.93%
iter 813: loss 0.5571, time 135.52ms, mfu 0.93%
iter 814: loss 0.5628, time 143.30ms, mfu 0.93%
iter 815: loss 0.5753, time 134.69ms, mfu 0.93%
iter 816: loss 0.5703, time 137.13ms, mfu 0.94%
iter 817: loss 0.5532, time 134.26ms, mfu 0.94%
iter 818: loss 0.5674, time 134.76ms, mfu 0.94%
iter 819: loss 0.5728, time 137.33ms, mfu 0.94%
iter 820: loss 0.5703, time 136.14ms, mfu 0.94%
iter 821: loss 0.5646, time 136.56ms, mfu 0.94%
iter 822: loss 0.5676, time 138.54ms, mfu 0.94%
iter 823: loss 0.5612, time 138.95ms, mfu 0.94%
iter 824: loss 0.5597, time 133.39ms, mfu 0.95%
iter 825: loss 0.5611, time 136.92ms, mfu 0.95%
iter 826: loss 0.5553, time 134.05ms, mfu 0.95%
iter 827: loss 0.5679, time 138.81ms, mfu 0.95%
iter 828: loss 0.5631, time 135.01ms, mfu 0.95%
iter 829: loss 0.5683, time 136.28ms, mfu 0.95%
iter 830: loss 0.5889, time 148.47ms, mfu 0.94%
iter 831: loss 0.5887, time 131.01ms, mfu 0.95%
iter 832: loss 0.5585, time 139.41ms, mfu 0.95%
iter 833: loss 0.5603, time 138.01ms, mfu 0.95%
iter 834: loss 0.5684, time 139.86ms, mfu 0.95%
iter 835: loss 0.5503, time 138.49ms, mfu 0.94%
iter 836: loss 0.5542, time 139.01ms, mfu 0.94%
iter 837: loss 0.5624, time 145.73ms, mfu 0.94%
iter 838: loss 0.5536, time 143.77ms, mfu 0.94%
iter 839: loss 0.5409, time 137.95ms, mfu 0.94%
iter 840: loss 0.5599, time 140.74ms, mfu 0.94%
iter 841: loss 0.5490, time 139.19ms, mfu 0.94%
iter 842: loss 0.5642, time 139.34ms, mfu 0.94%
iter 843: loss 0.5547, time 138.38ms, mfu 0.94%
iter 844: loss 0.5493, time 140.06ms, mfu 0.94%
iter 845: loss 0.5583, time 145.89ms, mfu 0.93%
iter 846: loss 0.5453, time 135.09ms, mfu 0.93%
iter 847: loss 0.5525, time 143.32ms, mfu 0.93%
iter 848: loss 0.5528, time 135.09ms, mfu 0.94%
iter 849: loss 0.5424, time 142.85ms, mfu 0.93%
iter 850: loss 0.5459, time 137.20ms, mfu 0.93%
iter 851: loss 0.5437, time 143.88ms, mfu 0.93%
iter 852: loss 0.5505, time 139.54ms, mfu 0.93%
iter 853: loss 0.5512, time 134.94ms, mfu 0.94%
iter 854: loss 0.5448, time 131.11ms, mfu 0.94%
iter 855: loss 0.5471, time 146.07ms, mfu 0.94%
iter 856: loss 0.5447, time 140.78ms, mfu 0.94%
iter 857: loss 0.5362, time 139.00ms, mfu 0.94%
iter 858: loss 0.5458, time 132.47ms, mfu 0.94%
iter 859: loss 0.5575, time 143.45ms, mfu 0.94%
iter 860: loss 0.5492, time 142.59ms, mfu 0.93%
iter 861: loss 0.5337, time 141.23ms, mfu 0.93%
iter 862: loss 0.5410, time 130.02ms, mfu 0.94%
iter 863: loss 0.5430, time 138.85ms, mfu 0.94%
iter 864: loss 0.5346, time 139.80ms, mfu 0.94%
iter 865: loss 0.5392, time 142.77ms, mfu 0.94%
iter 866: loss 0.5381, time 138.10ms, mfu 0.94%
iter 867: loss 0.5372, time 136.15ms, mfu 0.94%
iter 868: loss 0.5414, time 137.10ms, mfu 0.94%
iter 869: loss 0.5368, time 137.84ms, mfu 0.94%
iter 870: loss 0.5308, time 137.59ms, mfu 0.94%
iter 871: loss 0.5371, time 138.63ms, mfu 0.94%
iter 872: loss 0.5269, time 151.59ms, mfu 0.93%
iter 873: loss 0.5310, time 143.37ms, mfu 0.93%
iter 874: loss 0.5322, time 146.09ms, mfu 0.93%
iter 875: loss 0.5302, time 138.70ms, mfu 0.93%
iter 876: loss 0.5329, time 148.75ms, mfu 0.92%
iter 877: loss 0.5329, time 138.27ms, mfu 0.92%
iter 878: loss 0.5225, time 148.67ms, mfu 0.92%
iter 879: loss 0.5384, time 137.46ms, mfu 0.92%
iter 880: loss 0.5370, time 141.91ms, mfu 0.92%
iter 881: loss 0.5312, time 141.02ms, mfu 0.92%
iter 882: loss 0.5221, time 139.85ms, mfu 0.92%
iter 883: loss 0.5346, time 146.63ms, mfu 0.92%
iter 884: loss 0.5269, time 140.73ms, mfu 0.92%
iter 885: loss 0.5351, time 141.53ms, mfu 0.92%
iter 886: loss 0.5262, time 137.06ms, mfu 0.92%
iter 887: loss 0.5283, time 140.66ms, mfu 0.92%
iter 888: loss 0.5422, time 142.75ms, mfu 0.92%
iter 889: loss 0.5370, time 140.49ms, mfu 0.92%
iter 890: loss 0.5249, time 140.51ms, mfu 0.92%
iter 891: loss 0.5412, time 140.22ms, mfu 0.92%
iter 892: loss 0.5443, time 137.37ms, mfu 0.93%
iter 893: loss 0.5302, time 138.99ms, mfu 0.93%
iter 894: loss 0.5250, time 145.03ms, mfu 0.92%
iter 895: loss 0.5584, time 140.92ms, mfu 0.92%
iter 896: loss 0.5323, time 136.08ms, mfu 0.93%
iter 897: loss 0.5400, time 145.73ms, mfu 0.92%
